Team,Table,Query Type,Question,Query
onboarding,bigquery_onecard_events,Aggregation,"count of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,count of Onecard customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07'))"
onboarding,bigquery_onecard_events,Aggregation,count of Onescore customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07'))"
onboarding,bigquery_onecard_events,Aggregation,"count of Onecard customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07'))"
onboarding,bigquery_onecard_events,Aggregation,"count of Onescore customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07'))"
onboarding,bigquery_onecard_events,Aggregation,count of Onecard customers who gave Event_Name as their last event in last n days on Android phone with app version 3.2.0,"SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE )"
onboarding,bigquery_onecard_events,Aggregation,count of Onescore customers who gave Event_Name as their last event in last n days on Android phone with app version 3.2.0,"SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE )"
onboarding,bigquery_onecard_events,Aggregation,"count of Onecard customers who gave Event_Name as their last event in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE )"
onboarding,bigquery_onecard_events,Aggregation,"count of Onescore customers who gave Event_Name as their last event in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE )"
onboarding,bigquery_onecard_events,Aggregation,weakwise count of Onecard customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weakwise count of Onescore customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weakwise count of Onecard customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weakwise count of Onescore customers who gave Event_Name as their last event between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weakwise count of Onecard customers who gave Event_Name as their last event in last n days on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weakwise count of Onescore customers who gave Event_Name as their last event in last n days on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weakwise count of Onecard customers who gave Event_Name as their last event in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weakwise count of Onescore customers who gave Event_Name as their last event in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', last_event_timestamp) AS week, COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, boe.event_name AS last_event_name, boe.event_timestamp AS last_event_timestamp, ROW_NUMBER() OVER(PARTITION BY boe.customer_no ORDER BY boe.event_timestamp DESC) AS event_rank FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0') WHERE (last_event_name = 'Event_Name') AND (event_rank = 1) AND (last_event_timestamp BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) GROUP BY DATE_TRUNC('WEEK', last_event_timestamp) ORDER BY week"
onboarding,score_event_tracker,Select,"backend events for the customer 1234567890987654321 with tenant id 3650712217, product OCL, journey ONBOARDING","SELECT st.event_timestamp, st.primary_event_name, st.secondary_event_name, st.tertiary_event_name, st.event_details FROM score_event_tracker st WHERE st.customer_no = 1234567890987654321 AND LOWER(st.status) = 'success' AND st.tenant_id = '3650712217' AND product_code = 'OCL' AND journey_stage = 'ONBOARDING' ORDER BY st.event_timestamp"
onboarding,score_event_tracker,Select,"backend events and status of the events for the customer 1234567890987654321 with tenant id 3650712217, product OCL, journey ONBOARDING","SELECT st.event_timestamp, st.primary_event_name, st.secondary_event_name, st.tertiary_event_name, st.event_details, st.status FROM score_event_tracker st WHERE st.customer_no = 1234567890987654321 AND st.tenant_id = '3650712217' AND product_code = 'OCL' AND journey_stage = 'ONBOARDING' ORDER BY st.event_timestamp"
onboarding,all_bank_vc,Aggregation,daily count of virtual card activations by PQ_Unsecured channel customers who registered in the last 6 months and did vca with a credit limit of more than 90000 and IDIB bank and Partially_secured product type,"SELECT DATE_TRUNC('DAY', virtual_activation_date) AS virtual_activation_date, COUNT(DISTINCT customer_no) AS number_of_customers FROM all_bank_vc WHERE (final_channel = 'PQ_Unsecured') AND (DATE(registration_timestamp) >= DATE_ADD('MONTH', -6, CURRENT_DATE)) AND (credit_limit >= 90000) AND (bank_name = 'IDIB') AND (product_type = 'Partially_secured') GROUP BY 1 ORDER BY 1"
onboarding,all_bank_vc,,,
